path,manual_transcript,keyword,source,predict
/home/v2129375/dataset/catslu_test/data/weather/audios/7e045dd4989cdbd9b3e0ea4e7025a31a_59ca07ce332793091c000007.wav,泰州的天气,泰州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/fa08263de86be6866c18338d893cb687_59b1f8e03327930c6e000019.wav,九月十号的杭州天气,杭州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/361fc7a84cc9245d2d85db5f822de70f_7effcdea7effcdea7effcdea.wav,石家庄今天天气,石家庄,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/bdc5f523d4d09f16a5a9b957740ec341_59c089f53327930937000003.wav,西安今天下雨吗,西安,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/5b1ef6d9c8f8952db36965bd207cda19_59ccad3d8b6879003a00004f.wav,上海的天气怎么样,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/a9a53ac131f2cd9b4127408e8365fcf0_59cc6dcf8b6879003900001e.wav,江门天气预报,江门,city,city
/home/v2129375/dataset/catslu_traindev/data/weather/audios/a8e540e4fd2e8d2abc73fd741aaa534f_59aa4a2b3327930c570001af.wav,小乐今天上海的天气怎么样,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/5463fc9d7bef9e24ff7636e678d65a5f_59aba6883327930c5200000f.wav,今天天津的天气,天津,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/e4304250d4e099259b2c8a022ec9409a_59ca12ce627fb70f24004945.wav,下午深圳有风吗,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/6efb2c04b80c1855342f9feb01d787fa_59cc4bf98b6879003a000007.wav,能说一下北京的天气情况吗,北京,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/df0566f9eba13e225f9c610f27eadc2b_59a8e77633279327b9000020.wav,简阳市三,简阳市,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/3d364037f249b62a1d56d8bfb80784ce_59b2449a90ee6d0229000006.wav,这个是北京天气怎么样,北京,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/824cecd4d3e9b21eee45c6fd070864e5_59b787d03327931089000026.wav,我知道渭南的天气,渭南,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/3fb3a725cf62f4a02d47bb9061a452ce_59b7c0458827ad00d3000004.wav,珠海这几天有没有台风,珠海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/8e5083b0c803292ae04580fd8216d810_59bc95f53327931cb600002c.wav,今天深圳的天气,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/e991056b17a8a27429e01d4a74f4a36e_59cb63b83327930c90000058.wav,今天成都天气怎么样,成都,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/4e9eb6afca11f19fcdba69f0d25c0973_59bcbde490ee6d0219000001.wav,广州天气怎么样,广州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/4278f62e6c07f22ee1bed042f06cec88_59c7522f3327930ddd000284.wav,张家界天气,张家界,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/17a60e4e3f6bfab3047e4f64a01a27fa_59cdb1eb3327930922000009.wav,我要看兰州天气,兰州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/0ac1527c7aed878d441df2272ddb993f_59cbc66090ee6d0219000005.wav,今天南昌是什么天气,南昌,city,city
/home/v2129375/dataset/catslu_traindev/data/weather/audios/1119eac7038df6beba182fead2c0bad2_59c7a7748827ad007c000043.wav,德州明天有雨吗需要带伞吗,德州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/3b2cfb717554cbe26d8791583244606c_59cf45008b687900380001a0.wav,青岛的天气,青岛,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/8657a9f7c8bf9b24fc212405a7576097_59c89fb9627fb70f24003adf.wav,明天天津有雨吗,天津,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/4a7cb9b6eec5d6f8f1f93bb388fbc7fc_59c1d9e43327930641000019.wav,阜新今天天气,阜新,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/aa68b765946cccc52d80c17e3ab0de2d_59cd8bb33327930c3e000020.wav,南京多少度南京多少度看吧它这里在叫呃有有在闪的时候它就有在听你说话知道吗,南京,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/41bc5688455549ee0783d3b7952ebfba_59c87522d3458d0ed40041d9.wav,明天天津有雨吗,天津,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/c7f749cff42d0488dccec6d896f692e6_59cc61c38827ad00ac000024.wav,广州的天气怎样,广州,city,city
/home/v2129375/dataset/catslu_traindev/data/weather/audios/bb113f3381e0f5757e0ea215c064faa0_59c9bbba3327930294000089.wav,深圳今天的天气,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/d2fe20f2c0363f20e5b09e7b2c3122b6_59af9d3e90ee6d021c000003.wav,深圳天气怎么样,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/53abd84a20074d94c4b91a6a4b33a4f1_59a8a9e73327930c4a0001eb.wav,上海今天什么天气啊,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/1cc6fdfab199f668b03f9c54b1a82feb_59cd80578827ad007500002c.wav,珠海,珠海,city,video
/home/v2129375/dataset/catslu_test/data/weather/audios/cdb9ebce145b0ccb3d24e65ed9af6389_59c5d56c90ee6d0219000001.wav,今天深圳天气怎么样,深圳,city,city
/home/v2129375/dataset/catslu_traindev/data/weather/audios/cf294c41aa6b1d7e8b6c23d49bc357a0_59bc88468827ad007c000018.wav,西安今天的天气怎么样,西安,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/b35c1a2d236c5487f67a3f9a54fcf770_59cc307a8827ad00a500009b.wav,广元今天的天气,广元,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/81951b5a12e7406a2cfdcf54e1f643df_59bbdb91332793050d000022.wav,绥化,绥化,city,video
/home/v2129375/dataset/catslu_test/data/weather/audios/9a975a1c1045c7731d8a8074b2bde185_59c4da8c627fb70f240037a6.wav,长沙后天的天气,长沙,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/36aae0b6a775d1b3d1b1d72e2c3488e7_59bb17888827ad0075000010.wav,小明看一下今天广州的天气,广州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/df6214a0bc604ce6bc2f310175effb3c_59adcf7d8827ad00ac000006.wav,上海市天气,上海市,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/50bef29782153b9a970d4eaf015288e9_59c0c58b8b6879003900005f.wav,深圳的天气,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/f5a24f4ed0e86bc42279a41e76eae5a0_59c781548b6879003600000d.wav,上海二零一七年九月二十五日空气质量是什么,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/8e1a076faf4b01e5568378de00b05442_59c8839f8827ad007c000007.wav,今今天泰安新泰的天气怎么样,泰安,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/caaf7ae7d624601df536a2b2ba6d56da_59bc72cd3327930c2f000047.wav,合肥天气怎么样,合肥,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/2bed5af8e402c8e698ba4ce27b77c2c9_59c0f81b33279302ac00000b.wav,台州的天气,台州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/e15f5feb437a4a47074e1964bde7f32e_59b087bb3327930c4e000008.wav,明天上海有雨吗,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/b35c1a2d236c5487f67a3f9a54fcf770_59cc308e8827ad00a500009f.wav,今天广元的天气如何,广元,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/e2218e026c8f3238ce1adb9ede174388_59c8c34e33279302a3000014.wav,北京有没有下雨,北京,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/3b97bd25530d051ced4f5f711a55b7e1_59bc9ebe8827ad007c00007f.wav,今天阜新的天气,阜新,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/233229a32df9246ad79c3f2af8b4aa47_59af81cc3327930c4a0000da.wav,你接着说啊告诉我三亚的天气,三亚,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/259a1abf1e214e55b1e8131aeceadf95_59bf3c91332793096f000019.wav,赤峰天气预报,赤峰,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/438398685a6dc6ed572df7c41192d664_59c3755d90ee6d022400001b.wav,成都的天气怎么样今天,成都,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/ba6b3d98d8a0659b07054d8c76b9a52c_59c8ec5633279310c7000063.wav,我想知道明天重庆的天气怎么样,重庆,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/594178f8d0685b9dd41557ac66b5fee3_59ac7faa8827ad00ac00011d.wav,今天廊坊天气预报,廊坊,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/936288466f8a321a52c75c1cc55f6d60_59c70d3c3327930c3b0000ab.wav,今天上海天气如何,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/38ef846598b8f5ae927c90c44b195e3c_000002718b68790032000006.wav,亳州的天气怎么样,亳州,city,video
/home/v2129375/dataset/catslu_test/data/weather/audios/76617833715a7ecf661bdd44e0bbfea2_59b200ba3327931a6a000065.wav,宜宾市,宜宾市,city,city
